k      Energy                Energy change         Gradient Norm         Step distance         alpha                 # f    # df 
----------------------------------------------------------------------------------------------------------------------------------
    0  -16.0140418205673249  N\A                   33.29277876151441262  N\A                   N\A                   N\A    N\A  
   73  -177.959532896899702  -0.00095548125287336  0.025838232318462724  0.277196701644950249  1.000000000000000000      1      1
   74  -177.960305420027168  -0.00077252312746622  0.021012320796133968  0.238122650243618894  1.000000000000000000      1      1
   75  -177.960875386751240  -0.00056996672407194  0.023878010252088965  0.221988177282295640  1.000000000000000000      1      1
   76  -177.961324578903855  -0.00044919215261529  0.020835033139333464  0.121440637508983040  1.000000000000000000      1      1
   77  -177.961757674833506  -0.00043309592965101  0.016857339158840072  0.094685235995389915  1.000000000000000000      1      1
   78  -177.962272336520669  -0.00051466168716274  0.019125345779116679  0.194835239255830128  1.000000000000000000      1      1
   79  -177.962747525483280  -0.00047518896261067  0.030655956842756119  0.202417528016019032  1.000000000000000000      1      1
   80  -177.963256700950807  -0.00050917546752771  0.019769639330047807  0.120582418671981814  1.000000000000000000      1      1
   81  -177.963806952654351  -0.00055025170354383  0.016554465404994410  0.183250372170701253  1.000000000000000000      1      1
   82  -177.964191111083323  -0.00038415842897165  0.021496957034239816  0.102181037168316515  1.000000000000000000      1      1
   83  -177.964721466015760  -0.00053035493243669  0.018915929864569847  0.196517869304708214  1.000000000000000000      1      1
   84  -177.965152528082057  -0.00043106206629772  0.022395229798327784  0.188202173502659025  1.000000000000000000      1      1
   85  -177.965503770218305  -0.00035124213624726  0.013438198605324819  0.120930858277126740  1.000000000000000000      1      1
   86  -177.965707926774655  -0.00020415655635019  0.011787471228799103  0.061953889723900784  1.000000000000000000      1      1
   87  -177.965960043246639  -0.00025211647198375  0.013916775454767889  0.123980470552585819  1.000000000000000000      1      1
   88  -177.966197254089820  -0.00023721084318140  0.020186880421841239  0.165674258137108842  1.000000000000000000      1      1
   89  -177.966433523880624  -0.00023626979080404  0.014356580220067095  0.060280819299799837  1.000000000000000000      1      1
   90  -177.966700732931997  -0.00026720905137267  0.016558158787227356  0.158342006895337755  1.000000000000000000      1      1
   91  -177.966896651655133  -0.00019591872313640  0.016370896392286934  0.080685740905890326  1.000000000000000000      1      1
   92  -177.967134313981318  -0.00023766232618527  0.012909827573452149  0.105286139528594391  1.000000000000000000      1      1
   93  -177.967414514587062  -0.00028020060574363  0.020046150347667501  0.213346778065850506  1.000000000000000000      1      1
