k      Overlap               Overlap change        Gradient Norm         Step distance         alpha                 # f    # df 
   97  0.999791171621809193  0.000000723447415307  0.000605151161713918  0.017496880418950252  1.000000000000000000      1      1
   98  0.999792229534409826  0.000001057912600632  0.000514175020770754  0.029323331396066798  2.000000000000000000      2      2
   99  0.999793264665389536  0.000001035130979709  0.000599462068775012  0.015741947568762119  1.000000000000000000      1      1
  100  0.999794186118059480  0.000000921452669944  0.000393985297404650  0.015104838697273022  1.000000000000000000      1      1
[WARNING] Maximum number of iterations reached before optimisation has converged.
k      Overlap               Overlap change        Gradient Norm         Step distance         alpha                 # f    # df 
----------------------------------------------------------------------------------------------------------------------------------
    0  0.994012862954492204  N\A                   0.050005055438333029  N\A                   N\A                   N\A    N\A  
    1  0.997137512933913949  0.003124649979421745  0.024024636453206803  0.100010110876666058  2.000000000000000000      2      2
    2  0.997999601745557796  0.000862088811643846  0.037151411140244616  0.082134203975506955  1.000000000000000000      1      1
    3  0.998331261393586522  0.000331659648028725  0.025737856560928983  0.054654284677379649  1.000000000000000000      1      1
    4  0.998544818901243691  0.000213557507657169  0.011734733331493911  0.019685732008310238  1.000000000000000000      1      1
    5  0.998750430960988144  0.000205612059744453  0.012870162350577814  0.029565401689874031  2.000000000000000000      2      2
    6  0.999022467044483386  0.000272036083495241  0.012407492741784782  0.071203148234305180  2.000000000000000000      2      2
    7  0.999231312063612930  0.000208845019129544  0.007725730846074614  0.048622367796740215  1.000000000000000000      1      1
    8  0.999314996332080651  0.000083684268467720  0.005844796491472703  0.040809921080681245  1.000000000000000000      1      1
    9  0.999325949725277773  0.000010953393197121  0.005190603138476106  0.007086954519272395  0.500000000000000000      2      1
   10  0.999355778423071106  0.000029828697793332  0.003886062867924341  0.018055633202440989  4.000000000000000000      3      3
   11  0.999396555453331725  0.000040777030260619  0.004108902025892870  0.036933605342826802  2.000000000000000000      2      2
   12  0.999428941002936332  0.000032385549604607  0.003526235527349863  0.032029903654569466  1.000000000000000000      1      1
   13  0.999447801483646536  0.000018860480710203  0.002452666932789271  0.020528999913280276  1.000000000000000000      1      1
   14  0.999463966855162699  0.000016165371516163  0.002206856689322055  0.018330908406178944  2.000000000000000000      2      2
   15  0.999486094406804803  0.000022127551642103  0.001750557694414707  0.047435229245025085  2.000000000000000000      2      2
   16  0.999508333076808641  0.000022238670003837  0.001588118953697753  0.032743145328587047  2.000000000000000000      2      2
   17  0.999518892594923324  0.000010559518114683  0.000930020079711256  0.025153775063087222  1.000000000000000000      1      1
   18  0.999526445630929183  0.000007553036005858  0.001115543425517893  0.041679124490656797  2.000000000000000000      2      2
   19  0.999530366639940770  0.000003921009011587  0.001240568511106424  0.011020169645911339  0.500000000000000000      2      2
   20  0.999541219327557239  0.000010852687616469  0.001424294752672977  0.026666505077924593  2.000000000000000000      2      2
   21  0.999552908726029198  0.000011689398471959  0.001155103736679277  0.037321599349433076  1.000000000000000000      1      1
   22  0.999560157606543708  0.000007248880514509  0.001200928397209013  0.036790924222387444  0.500000000000000000      2      2
   23  0.999566801127647952  0.000006643521104243  0.000917597623487642  0.037037342713199347  1.000000000000000000      1      1
   24  0.999577379299629198  0.000010578171981245  0.001232900823453385  0.065984893399441912  2.000000000000000000      2      2
   25  0.999579157351013991  0.000001778051384793  0.002977262681927042  0.013223691961479171  0.250000000000000000      3      1
   26  0.999585825012557660  0.000006667661543668  0.001492861860410299  0.021418431035518634  1.000000000000000000      1      1
   27  0.999589646293705946  0.000003821281148286  0.000719617622561353  0.014379247662851821  1.000000000000000000      1      1
   28  0.999592915288828098  0.000003268995122152  0.000910275010302996  0.017302690562522819  2.000000000000000000      2      2
   29  0.999599366230615071  0.000006450941786972  0.001334669372156391  0.039811863540348296  2.000000000000000000      2      2
   30  0.999601065381278686  0.000001699150663614  0.002117730281285236  0.014269871055466913  0.250000000000000000      3      1
   31  0.999604344044941584  0.000003278663662897  0.001118105543327482  0.016022248229560116  1.000000000000000000      1      1
   32  0.999607497492272734  0.000003153447331150  0.001126796351956875  0.025374087603412719  2.000000000000000000      2      2
   33  0.999610411812180688  0.000002914319907953  0.002067053991192913  0.020417566289198912  1.000000000000000000      1      1
   34  0.999617064944557043  0.000006653132376355  0.001191673074014349  0.036556609246718163  2.000000000000000000      2      2
   35  0.999620159467504709  0.000003094522947666  0.001194090979204653  0.018917452179651454  1.000000000000000000      1      1
   36  0.999624830707604661  0.000004671240099951  0.001579056284364811  0.038413655235672902  2.000000000000000000      2      2
   37  0.999633743515972561  0.000008912808367900  0.001478022050598119  0.063129174621888120  4.000000000000000000      3      3
   38  0.999641538123672068  0.000007794607699507  0.001861330396096985  0.054436574052013388  2.000000000000000000      2      2
   39  0.999651457414534316  0.000009919290862248  0.001247061333931614  0.051425533733936434  2.000000000000000000      2      2
   40  0.999657472424187565  0.000006015009653248  0.001017463305861775  0.073512483923701577  2.000000000000000000      2      2
   41  0.999665137961808558  0.000007665537620993  0.001072581696003253  0.025853217833301675  2.000000000000000000      2      2
   42  0.999671658791875472  0.000006520830066913  0.000832991422957917  0.043241590883269412  1.000000000000000000      1      1
   43  0.999676317934769742  0.000004659142894269  0.000859512674439566  0.052938287166470018  1.000000000000000000      1      1
   44  0.999683476553894112  0.000007158619124369  0.001060895440331122  0.097691110032039243  1.000000000000000000      1      1
   45  0.999689833754643264  0.000006357200749151  0.000984725855712822  0.048385323508489556  1.000000000000000000      1      1
   46  0.999693982062329511  0.000004148307686246  0.001068046672793838  0.021582798410054789  1.000000000000000000      1      1
   47  0.999695518744697420  0.000001536682367908  0.001783021130729215  0.011178302357615552  0.500000000000000000      2      1
   48  0.999697506421748816  0.000001987677051396  0.000801458385678590  0.006006688918725029  1.000000000000000000      1      1
   49  0.999699757677507183  0.000002251255758367  0.001397047597396713  0.025687872251544625  2.000000000000000000      2      2
   50  0.999703448830995600  0.000003691153488416  0.001086649232336345  0.052201446835677345  4.000000000000000000      3      3
   51  0.999705715390045157  0.000002266559049557  0.000856827132891108  0.026461859854322249  4.000000000000000000      3      3
   52  0.999706420820240637  0.000000705430195480  0.001420369572457449  0.003916671394732452  1.000000000000000000      1      1
   53  0.999707491539735371  0.000001070719494733  0.000644938900811850  0.009272626087167645  2.000000000000000000      2      2
   54  0.999709059338912076  0.000001567799176704  0.000800508166961652  0.034462560231033723  4.000000000000000000      3      3
   55  0.999712990494542430  0.000003931155630354  0.001118916387689822  0.040794773807394990  2.000000000000000000      2      2
   56  0.999716137725960352  0.000003147231417921  0.001309060928385296  0.044207903468812995  1.000000000000000000      1      1
   57  0.999718166093668036  0.000002028367707684  0.000815973930364044  0.010746985903878304  1.000000000000000000      1      1
   58  0.999720307388933582  0.000002141295265545  0.000849152227568733  0.013473358325101492  1.000000000000000000      1      1
   59  0.999723143580719897  0.000002836191786315  0.001299250866270362  0.025708579857529070  1.000000000000000000      1      1
   60  0.999725617827085355  0.000002474246365458  0.000917788560560477  0.033042433840686231  1.000000000000000000      1      1
   61  0.999727826882149894  0.000002209055064539  0.000713871863777119  0.028372668955230807  2.000000000000000000      2      2
   62  0.999729674309810745  0.000001847427660850  0.000649472432097944  0.011681030930235205  2.000000000000000000      2      2
   63  0.999730768963440041  0.000001094653629296  0.000458537887441363  0.015514586319556968  1.000000000000000000      1      1
   64  0.999731977643446789  0.000001208680006747  0.000551296390547731  0.024894336822923496  2.000000000000000000      2      2
   65  0.999734065802140636  0.000002088158693847  0.000512156426844558  0.018683871305495095  2.000000000000000000      2      2
   66  0.999736065618694325  0.000001999816553688  0.000573938613854924  0.031198049888065963  1.000000000000000000      1      1
   67  0.999737726274343763  0.000001660655649438  0.000709379854278506  0.017330496654695628  1.000000000000000000      1      1
   68  0.999740652951709662  0.000002926677365899  0.000789966039906709  0.057788208562786123  2.000000000000000000      2      2
   69  0.999742056783699650  0.000001403831989987  0.001148341097509467  0.020650322103401525  1.000000000000000000      1      1
   70  0.999743393306642302  0.000001336522942652  0.000715927882676785  0.005970462624715473  1.000000000000000000      1      1
   71  0.999743994310777095  0.000000601004134792  0.000454079644723079  0.011910526938173160  1.000000000000000000      1      1
   72  0.999744766215118430  0.000000771904341334  0.000682842856972783  0.028562337835757376  2.000000000000000000      2      2
   73  0.999745796857980817  0.000001030642862387  0.000811968169385200  0.012849087108686109  1.000000000000000000      1      1
   74  0.999746564743484444  0.000000767885503627  0.000729814131965366  0.011863714557192060  1.000000000000000000      1      1
   75  0.999746933079850963  0.000000368336366518  0.000978800185003374  0.012870041465551779  1.000000000000000000      1      1
   76  0.999747423296591941  0.000000490216740978  0.000792187697194726  0.004382192118850384  2.000000000000000000      2      2
   77  0.999748013483286013  0.000000590186694071  0.000598553873226254  0.010044366698089470  4.000000000000000000      3      3
   78  0.999748846094815180  0.000000832611529166  0.000568513757681802  0.026347776558608801  4.000000000000000000      3      3
   79  0.999749324450097009  0.000000478355281829  0.000504907548592764  0.004734315037847337  1.000000000000000000      1      1
   80  0.999749896771366386  0.000000572321269376  0.000455040065329410  0.005656784255503850  1.000000000000000000      1      1
   81  0.999750922331630542  0.000001025560264156  0.000685030494196627  0.016373101458306692  2.000000000000000000      2      2
   82  0.999752213939033018  0.000001291607402476  0.001483769728077785  0.026971063891853171  1.000000000000000000      1      1
   83  0.999755489212572845  0.000003275273539826  0.000627435088563381  0.033927017772056200  2.000000000000000000      2      2
   84  0.999756744136651054  0.000001254924078208  0.000490410722643383  0.019538537207905992  1.000000000000000000      1      1
   85  0.999758320767185182  0.000001576630534128  0.000561323927353771  0.041110895803323450  2.000000000000000000      2      2
   86  0.999759075822551745  0.000000755055366563  0.001148240433964101  0.021103678601107869  1.000000000000000000      1      1
   87  0.999760624868239577  0.000001549045687831  0.000439485632363548  0.006466777807675765  2.000000000000000000      2      2
   88  0.999761231751637335  0.000000606883397757  0.000379857524303422  0.015087863034626123  2.000000000000000000      2      2
   89  0.999762280357208488  0.000001048605571152  0.000381759322112511  0.021717954235928125  2.000000000000000000      2      2
   90  0.999763790546473019  0.000001510189264530  0.000728584207666762  0.030293736491864120  1.000000000000000000      1      1
   91  0.999765104594206199  0.000001314047733180  0.000546447646026353  0.036793711820285672  1.000000000000000000      1      1
   92  0.999766099787618323  0.000000995193412123  0.000650304585879090  0.019232198768973293  1.000000000000000000      1      1
   93  0.999767676558861784  0.000001576771243461  0.000834540309336493  0.034742169207986103  2.000000000000000000      2      2
   94  0.999768905647814731  0.000001229088952947  0.000698162893087269  0.017876870533525327  1.000000000000000000      1      1
   95  0.999769987433918316  0.000001081786103585  0.000574958513565511  0.021044293784413685  1.000000000000000000      1      1
   96  0.999771468468821034  0.000001481034902717  0.000437070150485831  0.034117992774901399  1.000000000000000000      1      1
   97  0.999772695897382601  0.000001227428561567  0.001049384895522592  0.062892303309274977  1.000000000000000000      1      1
   98  0.999773168998058570  0.000000473100675968  0.000716456156318532  0.018683445204157333  0.500000000000000000      2      2
   99  0.999773673449714017  0.000000504451655447  0.000429590354734112  0.007304252131487352  2.000000000000000000      2      2
  100  0.999774537981957811  0.000000864532243793  0.000659781238865316  0.030740202949333491  4.000000000000000000      3      3
[WARNING] Maximum number of iterations reached before optimisation has converged.
k      Overlap               Overlap change        Gradient Norm         Step distance         alpha                 # f    # df 
----------------------------------------------------------------------------------------------------------------------------------
    0  0.993975240865911269  N\A                   0.052127772296743292  N\A                   N\A                   N\A    N\A  
    1  0.997145269795049693  0.003170028929138424  0.026208132445127315  0.104255544593486584  2.000000000000000000      2      2
    2  0.997807118732844111  0.000661848937794418  0.046149098583764577  0.071323697215149250  1.000000000000000000      1      1
    3  0.998315131463747729  0.000508012730903617  0.015688973042800775  0.035219895226955878  1.000000000000000000      1      1
    4  0.998500455198458203  0.000185323734710474  0.014633142886768377  0.023725055971740599  2.000000000000000000      2      2
    5  0.998914160853692334  0.000413705655234131  0.010881603623510831  0.077109137046227016  2.000000000000000000      2      2
    6  0.999119967869314451  0.000205807015622117  0.005929970702948683  0.038188540373569418  1.000000000000000000      1      1
    7  0.999199085831285138  0.000079117961970687  0.015285399258829785  0.045050208070093321  1.000000000000000000      1      1
    8  0.999239210730368698  0.000040124899083560  0.004761153396883080  0.011951848578197548  0.500000000000000000      2      2
    9  0.999259705928564834  0.000020495198196135  0.005194204110806274  0.008504450325731041  2.000000000000000000      2      2
   10  0.999310808475513567  0.000051102546948733  0.007036154897496847  0.039730310547693478  4.000000000000000000      3      3
   11  0.999370726356294980  0.000059917880781412  0.005363236842196254  0.034238545216856298  1.000000000000000000      1      1
   12  0.999400467752968424  0.000029741396673443  0.002163046791698431  0.023414936359396940  1.000000000000000000      1      1
   13  0.999416468860752416  0.000016001107783991  0.002945517845629842  0.020384625566347892  1.000000000000000000      1      1
   14  0.999434566389281409  0.000018097528528993  0.003114737027633151  0.031445120110581280  2.000000000000000000      2      2
   15  0.999454103382684921  0.000019536993403512  0.003130003044904013  0.024182594322478580  1.000000000000000000      1      1
   16  0.999468591745016343  0.000014488362331421  0.002277010840126336  0.023492402338544913  1.000000000000000000      1      1
   17  0.999477136940636334  0.000008545195619991  0.001974240604981993  0.014533634360190858  1.000000000000000000      1      1
   18  0.999485671230157413  0.000008534289521078  0.002716605705623862  0.029492126560628221  2.000000000000000000      2      2
   19  0.999494845824129507  0.000009174593972094  0.000913622807571170  0.014158937427896195  2.000000000000000000      2      2
   20  0.999498065668230406  0.000003219844100899  0.001711141311231442  0.011881061102527002  1.000000000000000000      1      1
   21  0.999504137734074982  0.000006072065844575  0.002457235545309938  0.026809708441361788  2.000000000000000000      2      2
   22  0.999518708191292071  0.000014570457217089  0.002390560783324003  0.048861072362132669  2.000000000000000000      2      2
   23  0.999527826727170776  0.000009118535878704  0.001816595738364466  0.035800593503773715  0.500000000000000000      2      2
   24  0.999533806401034397  0.000005979673863620  0.001025364812025144  0.015030558662330592  1.000000000000000000      1      1
   25  0.999536353801941834  0.000002547400907437  0.003050266599890356  0.012038386208135265  1.000000000000000000      1      1
   26  0.999541074074692170  0.000004720272750335  0.002520819090966741  0.020835694006649169  2.000000000000000000      2      2
   27  0.999551712144036819  0.000010638069344648  0.001671015021112445  0.036438958111813135  4.000000000000000000      3      3
   28  0.999556776262393587  0.000005064118356767  0.001103607269985852  0.034569138124613915  2.000000000000000000      2      2
   29  0.999561024907415496  0.000004248645021909  0.001304622907384409  0.029629152645993236  2.000000000000000000      2      2
   30  0.999562428495300081  0.000001403587884585  0.002219126584517961  0.005079418655638559  0.500000000000000000      2      1
   31  0.999566056429949889  0.000003627934649808  0.001260936519169810  0.011825467183902843  2.000000000000000000      2      2
   32  0.999569381836914572  0.000003325406964682  0.001102182264403042  0.022123985032340757  2.000000000000000000      2      2
   33  0.999573168108153220  0.000003786271238648  0.002080902907007825  0.051117355748176003  2.000000000000000000      2      2
   34  0.999579849325414548  0.000006681217261328  0.001252044053855153  0.019961869112152839  2.000000000000000000      2      2
   35  0.999585110537566823  0.000005261212152274  0.001200059493137507  0.032169232642470742  2.000000000000000000      2      2
   36  0.999592477118490752  0.000007366580923928  0.001283880067203772  0.034677267472915496  2.000000000000000000      2      2
   37  0.999598101056333065  0.000005623937842313  0.001485929874218260  0.037405624016391324  1.000000000000000000      1      1
   38  0.999601951106070085  0.000003850049737019  0.001316175256931998  0.033274802407188837  1.000000000000000000      1      1
   39  0.999613355668762970  0.000011404562692884  0.002160252482808664  0.116748322147095282  4.000000000000000000      3      3
   40  0.999622601001385113  0.000009245332622143  0.001441804963059729  0.021836471509084923  1.000000000000000000      1      1
   41  0.999628168428721486  0.000005567427336372  0.001269307706892062  0.028376404364931478  1.000000000000000000      1      1
   42  0.999632592450988788  0.000004424022267301  0.001721857071576723  0.028883319311543757  2.000000000000000000      2      2
   43  0.999641769439907457  0.000009176988918668  0.000955156609911242  0.047565296104617883  2.000000000000000000      2      2
   44  0.999649542702791160  0.000007773262883703  0.000903903486418721  0.072499661731028189  1.000000000000000000      1      1
   45  0.999657160950423118  0.000007618247631957  0.001381021964783570  0.099813936042357623  2.000000000000000000      2      2
   46  0.999663650386871771  0.000006489436448653  0.001438058875130412  0.034295515341286983  1.000000000000000000      1      1
   47  0.999668902245243184  0.000005251858371413  0.002627694116768651  0.015375159089249948  1.000000000000000000      1      1
   48  0.999671589337458144  0.000002687092214959  0.001852715818438458  0.024611365737242429  1.000000000000000000      1      1
   49  0.999673684213538304  0.000002094876080160  0.001449485962542487  0.016843450967936619  2.000000000000000000      2      2
   50  0.999675054686613440  0.000001370473075135  0.000721997232825634  0.019417476774203034  2.000000000000000000      2      2
   51  0.999676191464911267  0.000001136778297827  0.001035631349295873  0.023586496307123259  2.000000000000000000      2      2
   52  0.999679802293963248  0.000003610829051980  0.001847915688822437  0.035894520525158561  2.000000000000000000      2      2
   53  0.999681446452664435  0.000001644158701186  0.001707843263193329  0.021475947954848643  0.500000000000000000      2      1
   54  0.999682844619652066  0.000001398166987631  0.000784044172008536  0.012345537926529016  1.000000000000000000      1      1
   55  0.999683966990956629  0.000001122371304562  0.001024427021947267  0.009701461719357722  2.000000000000000000      2      2
   56  0.999688139959105770  0.000004172968149140  0.001571217637795297  0.034443954536800970  4.000000000000000000      3      3
   57  0.999691660538169935  0.000003520579064164  0.001583128017128796  0.041649845321961247  1.000000000000000000      1      1
   58  0.999695245371502005  0.000003584833332070  0.001167199827041675  0.045811355914638869  1.000000000000000000      1      1
   59  0.999697568744246645  0.000002323372744639  0.001022557127838353  0.030019847884274846  1.000000000000000000      1      1
   60  0.999701530102577118  0.000003961358330473  0.001269685309045113  0.045959979120064525  2.000000000000000000      2      2
   61  0.999705030474830835  0.000003500372253717  0.001025247102714625  0.023668162094038949  1.000000000000000000      1      1
   62  0.999706721938799836  0.000001691463969000  0.000629410476270169  0.015958390468661161  0.500000000000000000      2      2
   63  0.999707655778243053  0.000000933839443217  0.000497746323042305  0.007662262174796104  1.000000000000000000      1      1
   64  0.999708759233259414  0.000001103455016360  0.000617207874628426  0.013953648492860751  2.000000000000000000      2      2
   65  0.999709994332506179  0.000001235099246765  0.001115468857669922  0.020136100488000838  1.000000000000000000      1      1
   66  0.999712237647452539  0.000002243314946359  0.000577131803341442  0.023657381887572045  2.000000000000000000      2      2
   67  0.999714253439414113  0.000002015791961573  0.000810669581687555  0.023905744267917694  2.000000000000000000      2      2
   68  0.999715852655230885  0.000001599215816772  0.001116177914297921  0.019660975437495814  1.000000000000000000      1      1
   69  0.999717583965392564  0.000001731310161678  0.000808263344470060  0.022190184084189996  1.000000000000000000      1      1
   70  0.999720501800711147  0.000002917835318583  0.001028699853239599  0.024153475311575110  2.000000000000000000      2      2
   71  0.999722021747455391  0.000001519946744243  0.002019497947692321  0.023658601042335900  1.000000000000000000      1      1
   72  0.999723782744680655  0.000001760997225264  0.000756297175836686  0.013869722564096347  1.000000000000000000      1      1
   73  0.999724638359579476  0.000000855614898820  0.000759706096605881  0.008260460754801015  2.000000000000000000      2      2
   74  0.999726530229516296  0.000001891869936820  0.000609371137178112  0.019165358998380066  2.000000000000000000      2      2
   75  0.999727064860718717  0.000000534631202420  0.001368076635527241  0.011443823254341489  0.500000000000000000      2      1
   76  0.999727647470575186  0.000000582609856469  0.000543316413574759  0.004841734748169692  1.000000000000000000      1      1
   77  0.999728110263259139  0.000000462792683952  0.000880948969332104  0.004846258495371430  2.000000000000000000      2      2
   78  0.999728697638458285  0.000000587375199145  0.000599755812316839  0.005910298832179951  2.000000000000000000      2      2
   79  0.999729599813168556  0.000000902174710271  0.000693656208883467  0.016090560690105483  2.000000000000000000      2      2
   80  0.999731123448624803  0.000001523635456246  0.000900401962341446  0.024482169054735419  4.000000000000000000      3      3
   81  0.999732167493742607  0.000001044045117803  0.001460446123402119  0.028811836930938090  1.000000000000000000      1      1
   82  0.999733593567706968  0.000001426073964361  0.000631167846719267  0.005980196823040192  1.000000000000000000      1      1
   83  0.999734429545196201  0.000000835977489233  0.000612336612049399  0.007245704371994403  1.000000000000000000      1      1
   84  0.999735780812294305  0.000001351267098104  0.001031752302500153  0.023297192865713176  2.000000000000000000      2      2
   85  0.999738031872316246  0.000002251060021940  0.000897381624207297  0.032091312867564843  2.000000000000000000      2      2
   86  0.999739953102546707  0.000001921230230461  0.001092890762072939  0.047039721640946143  1.000000000000000000      1      1
   87  0.999741624709466703  0.000001671606919995  0.001164762953945851  0.029855664409297953  2.000000000000000000      2      2
   88  0.999743560949455378  0.000001936239988675  0.000558321655089458  0.021460437171977889  2.000000000000000000      2      2
   89  0.999744515462370975  0.000000954512915596  0.000499801176297124  0.020243296776223426  1.000000000000000000      1      1
   90  0.999745516862555749  0.000001001400184774  0.000910691887663349  0.031708709412722073  2.000000000000000000      2      2
   91  0.999746460119421476  0.000000943256865726  0.000793859674212100  0.013055694671367495  1.000000000000000000      1      1
   92  0.999747331687662277  0.000000871568240801  0.000606310282338228  0.016191339685060795  1.000000000000000000      1      1
   93  0.999747669066965660  0.000000337379303383  0.000872846675281818  0.009320226165619617  0.500000000000000000      2      2
   94  0.999748315076700366  0.000000646009734706  0.000715093331647868  0.010679898583997822  2.000000000000000000      2      2
   95  0.999749299947017333  0.000000984870316966  0.000645427952311098  0.021090086966168174  2.000000000000000000      2      2
   96  0.999750465953001210  0.000001166005983876  0.000670746477486747  0.032118657759500124  2.000000000000000000      2      2
   97  0.999751545326034718  0.000001079373033507  0.001007785689186353  0.028831190295326242  1.000000000000000000      1      1
   98  0.999752395126060178  0.000000849800025459  0.000853983270243538  0.012569123434532742  1.000000000000000000      1      1
   99  0.999753257592356892  0.000000862466296713  0.000589590495754293  0.014196467952924002  1.000000000000000000      1      1
  100  0.999754372215109432  0.000001114622752540  0.000709335441091226  0.027686301322139523  2.000000000000000000      2      2
[WARNING] Maximum number of iterations reached before optimisation has converged.
k      Overlap               Overlap change        Gradient Norm         Step distance         alpha                 # f    # df 
----------------------------------------------------------------------------------------------------------------------------------
    0  0.993937523685080148  N\A                   0.054537247530682057  N\A                   N\A                   N\A    N\A  
    1  0.997121342659516018  0.003183818974435870  0.030162865423467199  0.109074495061364115  2.000000000000000000      2      2
    2  0.997590245003459386  0.000468902343943367  0.057998143128090824  0.061223731990664803  1.000000000000000000      1      1
    3  0.998170964373274571  0.000580719369815185  0.018210368081648765  0.019967016024810251  1.000000000000000000      1      1
    4  0.998325723502264228  0.000154759128989656  0.016252099500672311  0.016777039346957334  1.000000000000000000      1      1
    5  0.998618909091918083  0.000293185589653854  0.024686669792530417  0.049266963434238815  2.000000000000000000      2      2
    6  0.998923862592161260  0.000304953500243176  0.010800662777609805  0.046990191148076614  2.000000000000000000      2      2
    7  0.999059163379382830  0.000135300787221570  0.014508646947223681  0.036574090514284139  2.000000000000000000      2      2
    8  0.999136112927923925  0.000076949548541094  0.005421509027820188  0.024070903360950995  2.000000000000000000      2      2
    9  0.999168447337768772  0.000032334409844847  0.008794559010412844  0.014858180561575829  2.000000000000000000      2      2
   10  0.999216079900248854  0.000047632562480082  0.011061748044140314  0.030900725287242691  2.000000000000000000      2      2
   11  0.999261291491294834  0.000045211591045979  0.006244881487158560  0.017695828670118169  1.000000000000000000      1      1
   12  0.999290555620974352  0.000029264129679518  0.005435292961053045  0.015102376276917671  1.000000000000000000      1      1
   13  0.999317324895550584  0.000026769274576232  0.005277084635177287  0.018098959933411224  1.000000000000000000      1      1
   14  0.999346432056232081  0.000029107160681496  0.003212878884901927  0.021457334608821591  1.000000000000000000      1      1
   15  0.999368873973647708  0.000022441917415627  0.002309596419475493  0.021820129275109036  1.000000000000000000      1      1
   16  0.999385461553532250  0.000016587579884541  0.002333216390322031  0.020103625123681009  1.000000000000000000      1      1
   17  0.999394283712575104  0.000008822159042853  0.002569584555105283  0.013165687869235821  0.500000000000000000      2      2
   18  0.999404821123621500  0.000010537411046396  0.001786041714017249  0.014693769178155227  1.000000000000000000      1      1
   19  0.999421159826822114  0.000016338703200613  0.002095532263316804  0.031877936453267932  2.000000000000000000      2      2
   20  0.999437607671310734  0.000016447844488620  0.001200874125864214  0.029386434680694600  2.000000000000000000      2      2
   21  0.999445788452060668  0.000008180780749933  0.001292415178952114  0.016951816346459581  1.000000000000000000      1      1
   22  0.999455806737933216  0.000010018285872548  0.001688496234497717  0.027716650158736880  1.000000000000000000      1      1
   23  0.999467467095678796  0.000011660357745579  0.002251989812074727  0.043099052063710042  1.000000000000000000      1      1
   24  0.999480782044097848  0.000013314948419052  0.001988039320000405  0.044624654622582027  1.000000000000000000      1      1
   25  0.999487072778687091  0.000006290734589242  0.002684286751599762  0.030843115868534540  1.000000000000000000      1      1
   26  0.999492314104049373  0.000005241325362281  0.001484722686446417  0.009548962377500825  1.000000000000000000      1      1
   27  0.999501021059516991  0.000008706955467618  0.001700930184061661  0.015950815484414924  4.000000000000000000      3      3
   28  0.999515362652104721  0.000014341592587729  0.001229141832108573  0.052400931391636977  2.000000000000000000      2      2
   29  0.999518089547082433  0.000002726894977711  0.001924509163212401  0.014535536166540062  0.250000000000000000      3      2
   30  0.999522551935053349  0.000004462387970916  0.001702733635364473  0.042449273617548348  1.000000000000000000      1      1
   31  0.999523648915012663  0.000001096979959314  0.001675315520083634  0.008304925090466666  0.500000000000000000      2      1
   32  0.999525743785448561  0.000002094870435898  0.001121770973084640  0.005033309333567001  2.000000000000000000      2      2
   33  0.999529375089430960  0.000003631303982398  0.001801248019278048  0.012926646486780431  2.000000000000000000      2      2
   34  0.999532818288607072  0.000003443199176111  0.002068704976099809  0.014784027406999704  1.000000000000000000      1      1
   35  0.999538395410503266  0.000005577121896194  0.001210340783963247  0.028047658853974550  1.000000000000000000      1      1
   36  0.999542046208670265  0.000003650798166998  0.001168950552825488  0.021240687035115096  1.000000000000000000      1      1
   37  0.999547606916451059  0.000005560707780793  0.002623455644052978  0.044923802029126928  1.000000000000000000      1      1
   38  0.999553910056538930  0.000006303140087871  0.001330404418987929  0.027016751961299920  2.000000000000000000      2      2
   39  0.999557351218493206  0.000003441161954276  0.001160270978631426  0.011055510755642759  2.000000000000000000      2      2
   40  0.999565319383439399  0.000007968164946192  0.002222001263449726  0.044667831445193893  4.000000000000000000      3      3
   41  0.999574256085337009  0.000008936701897610  0.002288389708181924  0.064048596642375124  1.000000000000000000      1      1
   42  0.999580412825401221  0.000006156740064211  0.001216178171104581  0.023066720161604492  1.000000000000000000      1      1
   43  0.999586232785796502  0.000005819960395281  0.001824749152295038  0.054078225098078122  2.000000000000000000      2      2
   44  0.999597974805361944  0.000011742019565441  0.001348139385735893  0.037184812722302840  4.000000000000000000      3      3
   45  0.999607385900792011  0.000009411095430067  0.001657624401746084  0.075948999864361002  2.000000000000000000      2      2
   46  0.999616016291636322  0.000008630390844310  0.001806686731185200  0.081755568534253197  1.000000000000000000      1      1
   47  0.999621582709129929  0.000005566417493607  0.002042860219944161  0.030055784162359620  1.000000000000000000      1      1
   48  0.999624249491217753  0.000002666782087823  0.001223439591018542  0.007966887765382679  1.000000000000000000      1      1
   49  0.999628359754354600  0.000004110263136847  0.001005171048271690  0.014678834566582707  4.000000000000000000      3      3
   50  0.999636798898511869  0.000008439144157268  0.001314993943715013  0.065268832843857149  2.000000000000000000      2      2
   51  0.999638201669315384  0.000001402770803515  0.001902590351691986  0.015100190959123314  0.125000000000000000      4      2
   52  0.999640559461996480  0.000002357792681095  0.001177667244324285  0.039271895603057632  1.000000000000000000      1      1
   53  0.999641403165800745  0.000000843703804265  0.001464490477506384  0.015171889815825170  0.500000000000000000      2      2
   54  0.999642936026302497  0.000001532860501751  0.001259184501944087  0.030960779800955646  2.000000000000000000      2      2
   55  0.999646128489945495  0.000003192463642998  0.001027456861615768  0.026066518371500205  4.000000000000000000      3      3
   56  0.999651772326394683  0.000005643836449187  0.001541795136871270  0.051981508119262026  4.000000000000000000      3      3
